           year          carbon        nitrogen
     9809.00000     13721.00424       946.62500
     9810.00000     13721.00424       946.62500
     9811.00000     13721.00424       946.62500
     9812.00000     13721.00424       946.62500
     9813.00000     13721.00424       946.62500
     9814.00000     13721.00424       946.62500
     9815.00000     13721.00424       946.62500
     9816.00000     13721.00424       946.62500
     9817.00000     13721.00424       946.62500
     9818.00000     13721.00424       946.62500
     9819.00000     13721.00424       946.62500
     9820.00000     13721.00424       946.62500
     9821.00000     13721.00424       946.62500
     9822.00000     13721.00424       946.62500
     9823.00000     13721.00424       946.62500
     9824.00000     13721.00424       946.62500
     9825.00000     13721.00424       946.62500
     9826.00000     13721.00424       946.62500
     9827.00000     13721.00424       946.62500
     9828.00000     13721.00424       946.62500
     9829.00000     13721.00424       946.62500
     9830.00000     13721.00424       946.62500
     9831.00000     13721.00424       946.62500
     9832.00000     13721.00424       946.62500
     9833.00000     13721.00424       946.62500
     9834.00000     13721.00424       946.62500
     9835.00000     13721.00424       946.62500
     9836.00000     13721.00424       946.62500
     9837.00000     13721.00424       946.62500
     9838.00000     13721.00424       946.62500
     9839.00000     13721.00424       946.62500
     9840.00000     13721.00424       946.62500
     9841.00000     13721.00424       946.62500
     9842.00000     13721.00424       946.62500
     9843.00000     13721.00424       946.62500
     9844.00000     13721.00424       946.62500
     9845.00000     13721.00424       946.62500
     9846.00000     13721.00424       946.62500
     9847.00000     13721.00424       946.62500
     9848.00000     13721.00424       946.62500
     9849.00000     13721.00424       946.62500
     9850.00000     13721.00424       946.62500
     9851.00000     13721.00424       946.62500
     9852.00000     13721.00424       946.62500
     9853.00000     13721.00424       946.62500
     9854.00000     13721.00424       946.62500
     9855.00000     13721.00424       946.62500
     9856.00000     13721.00424       946.62500
     9857.00000     13721.00424       946.62500
     9858.00000     13721.00424       946.62500
     9859.00000     13721.00424       946.62500
     9860.00000     13721.00424       946.62500
     9861.00000     13721.00424       946.62500
     9862.00000     13721.00424       946.62500
     9863.00000     13721.00424       946.62500
     9864.00000     13721.00424       946.62500
     9865.00000     13721.00424       946.62500
     9866.00000     13721.00424       946.62500
     9867.00000     13721.00424       946.62500
     9868.00000     13721.00424       946.62500
     9869.00000     13721.00424       946.62500
     9870.00000     13721.00424       946.62500
     9871.00000     13721.00424       946.62500
     9872.00000     13721.00424       946.62500
     9873.00000     13721.00424       946.62500
     9874.00000     13721.00424       946.62500
     9875.00000     13721.00424       946.62500
     9876.00000     13721.00424       946.62500
     9877.00000     13721.00424       946.62500
     9878.00000     13721.00424       946.62500
     9879.00000     13721.00424       946.62500
     9880.00000     13721.00424       946.62500
     9881.00000     13721.00424       946.62500
     9882.00000     13721.00424       946.62500
     9883.00000     13721.00424       946.62500
     9884.00000     13721.00424       946.62500
     9885.00000     13721.00424       946.62500
     9886.00000     13721.00424       946.62500
     9887.00000     13721.00424       946.62500
     9888.00000     13721.00424       946.62500
     9889.00000     13721.00424       946.62500
     9890.00000     13721.00424       946.62500
     9891.00000     13721.00424       946.62500
     9892.00000     13721.00424       946.62500
     9893.00000     13721.00424       946.62500
     9894.00000     13721.00424       946.62500
     9895.00000     13721.00424       946.62500
     9896.00000     13721.00424       946.62500
     9897.00000     13721.00424       946.62500
     9898.00000     13721.00424       946.62500
     9899.00000     13721.00424       946.62500
     9900.00000     13721.00424       946.62500
     9901.00000     13721.00424       946.62500
     9902.00000     13721.00424       946.62500
     9903.00000     13721.00424       946.62500
     9904.00000     13721.00424       946.62500
     9905.00000     13721.00424       946.62500
     9906.00000     13721.00424       946.62500
     9907.00000     13721.00424       946.62500
     9908.00000     13721.00424       946.62500
     9909.00000     13721.00424       946.62500
     9910.00000     13721.00424       946.62500
     9911.00000     13721.00424       946.62500
     9912.00000     13721.00424       946.62500
     9913.00000     13721.00424       946.62500
     9914.00000     13721.00424       946.62500
     9915.00000     13721.00424       946.62500
     9916.00000     13721.00424       946.62500
     9917.00000     13721.00424       946.62500
     9918.00000     13721.00424       946.62500
     9919.00000     13721.00424       946.62500
     9920.00000     13721.00424       946.62500
     9921.00000     13721.00424       946.62500
     9922.00000     13721.00424       946.62500
     9923.00000     13721.00424       946.62500
     9924.00000     13721.00424       946.62500
     9925.00000     13721.00424       946.62500
     9926.00000     13721.00424       946.62500
     9927.00000     13721.00424       946.62500
     9928.00000     13721.00424       946.62500
     9929.00000     13721.00424       946.62500
     9930.00000     13721.00424       946.62500
     9931.00000     13721.00424       946.62500
     9932.00000     13721.00424       946.62500
     9933.00000     13721.00424       946.62500
     9934.00000     13721.00424       946.62500
     9935.00000     13721.00424       946.62500
     9936.00000     13721.00424       946.62500
     9937.00000     13721.00424       946.62500
     9938.00000     13721.00424       946.62500
     9939.00000     13721.00424       946.62500
     9940.00000     13721.00424       946.62500
     9941.00000     13721.00424       946.62500
     9942.00000     13721.00424       946.62500
     9943.00000     13721.00424       946.62500
     9944.00000     13721.00424       946.62500
     9945.00000     13721.00424       946.62500
     9946.00000     13721.00424       946.62500
     9947.00000     13721.00424       946.62500
     9948.00000     13721.00424       946.62500
     9949.00000     13721.00424       946.62500
     9950.00000     13721.00424       946.62500
     9951.00000     13721.00424       946.62500
     9952.00000     13721.00424       946.62500
     9953.00000     13721.00424       946.62500
     9954.00000     13721.00424       946.62500
     9955.00000     13721.00424       946.62500
     9956.00000     13721.00424       946.62500
     9957.00000     13721.00424       946.62500
     9958.00000     13721.00424       946.62500
     9959.00000     13721.00424       946.62500
     9960.00000     13721.00424       946.62500
     9961.00000     13721.00424       946.62500
     9962.00000     13721.00424       946.62500
     9963.00000     13721.00424       946.62500
     9964.00000     13721.00424       946.62500
     9965.00000     13721.00424       946.62500
     9966.00000     13721.00424       946.62500
     9967.00000     13721.00424       946.62500
     9968.00000     13721.00424       946.62500
     9969.00000     13721.00424       946.62500
