        hour        infil
   152.79722     11.78488
   152.80000     11.78503
   152.80278     11.78517
   152.80556     11.78531
   152.80833     11.78546
   152.81111     11.78560
   152.81389     11.78574
   152.81667     11.78589
   152.81944     11.78603
   152.82222     11.78617
   152.82500     11.78632
   152.82778     11.78646
   152.83056     11.78660
   152.83333     11.78675
   152.83611     11.78689
   152.83889     11.78703
   152.84167     11.78718
   152.84444     11.78732
   152.84722     11.78746
   152.85000     11.78761
   152.85278     11.78775
   152.85556     11.78789
   152.85833     11.78803
   152.86111     11.78818
   152.86389     11.78832
   152.86667     11.78846
   152.86944     11.78861
   152.87222     11.78875
   152.87500     11.78889
   152.87778     11.78904
   152.88056     11.78918
   152.88333     11.78932
   152.88611     11.78947
   152.88889     11.78961
   152.89167     11.78975
   152.89444     11.78990
   152.89722     11.79004
   152.90000     11.79018
   152.90278     11.79033
   152.90556     11.79047
   152.90833     11.79061
   152.91111     11.79075
   152.91389     11.79090
   152.91667     11.79104
   152.91944     11.79118
   152.92222     11.79133
   152.92500     11.79147
   152.92778     11.79161
   152.93056     11.79176
   152.93333     11.79190
   152.93611     11.79204
   152.93889     11.79219
   152.94167     11.79233
   152.94444     11.79247
   152.94722     11.79262
   152.95000     11.79276
   152.95278     11.79290
   152.95556     11.79305
   152.95833     11.79319
   152.96111     11.79333
   152.96389     11.79348
   152.96667     11.79362
   152.96944     11.79376
   152.97222     11.79390
   152.97500     11.79405
   152.97778     11.79419
   152.98056     11.79433
   152.98333     11.79448
   152.98611     11.79462
   152.98889     11.79476
   152.99167     11.79491
   152.99444     11.79505
   152.99722     11.79519
   153.00000     11.79534
   153.00278     11.79548
   153.00556     11.79562
   153.00833     11.79577
   153.01111     11.79591
   153.01389     11.79605
   153.01667     11.79620
   153.01944     11.79634
   153.02222     11.79648
   153.02500     11.79662
   153.02778     11.79677
   153.03056     11.79691
   153.03333     11.79705
   153.03611     11.79720
   153.03889     11.79734
   153.04167     11.79748
   153.04444     11.79763
   153.04722     11.79777
   153.05000     11.79791
   153.05278     11.79806
   153.05556     11.79820
   153.05833     11.79834
   153.06111     11.79849
   153.06389     11.79863
   153.06667     11.79877
   153.06944     11.79891
   153.07222     11.79906
   153.07500     11.79920
   153.07778     11.79934
   153.08056     11.79949
   153.08333     11.79963
   153.08611     11.79977
   153.08889     11.79992
   153.09167     11.80006
   153.09444     11.80020
   153.09722     11.80035
   153.10000     11.80049
   153.10278     11.80063
   153.10556     11.80078
   153.10833     11.80092
   153.11111     11.80106
   153.11389     11.80120
   153.11667     11.80135
   153.11944     11.80149
   153.12222     11.80163
   153.12500     11.80178
   153.12778     11.80192
   153.13056     11.80206
   153.13333     11.80221
   153.13611     11.80235
   153.13889     11.80249
   153.14167     11.80264
   153.14444     11.80278
   153.14722     11.80292
   153.15000     11.80307
   153.15278     11.80321
   153.15556     11.80335
   153.15833     11.80349
   153.16111     11.80364
   153.16389     11.80378
   153.16667     11.80392
   153.16944     11.80407
   153.17222     11.80421
   153.17500     11.80435
   153.17778     11.80450
   153.18056     11.80464
   153.18333     11.80478
   153.18611     11.80493
   153.18889     11.80507
   153.19167     11.80521
   153.19444     11.80536
   153.19722     11.80550
   153.20000     11.80564
   153.20278     11.80578
   153.20556     11.80593
   153.20833     11.80607
   153.21111     11.80621
   153.21389     11.80636
   153.21667     11.80650
   153.21944     11.80664
   153.22222     11.80679
   153.22500     11.80693
   153.22778     11.80707
   153.23056     11.80722
   153.23333     11.80736
   153.23611     11.80750
   153.23889     11.80765
   153.24167     11.80779
   153.24444     11.80793
   153.24722     11.80807
   153.25000     11.80822
   153.25278     11.80836
   153.25556     11.80850
   153.25833     11.80865
   153.26111     11.80879
   153.26389     11.80893
   153.26667     11.80908
   153.26944     11.80922
   153.27222     11.80936
   153.27500     11.80951
   153.27778     11.80965
   153.28056     11.80979
   153.28333     11.80994
   153.28611     11.81008
   153.28889     11.81022
   153.29167     11.81036
   153.29444     11.81051
   153.29722     11.81065
   153.30000     11.81079
   153.30278     11.81094
   153.30556     11.81108
   153.30833     11.81122
   153.31111     11.81137
   153.31389     11.81151
   153.31667     11.81165
   153.31944     11.81180
   153.32222     11.81194
   153.32500     11.81208
   153.32778     11.81222
   153.33056     11.81237
   153.33333     11.81251
   153.33611     11.81265
   153.33889     11.81280
   153.34167     11.81294
   153.34444     11.81308
   153.34722     11.81323
   153.35000     11.81337
   153.35278     11.81351
   153.35556     11.81366
   153.35833     11.81380
   153.36111     11.81394
   153.36389     11.81408
   153.36667     11.81423
   153.36944     11.81437
   153.37222     11.81451
   153.37500     11.81466
   153.37778     11.81480
   153.38056     11.81494
   153.38333     11.81509
   153.38611     11.81523
   153.38889     11.81537
   153.39167     11.81552
   153.39444     11.81566
   153.39722     11.81580
   153.40000     11.81594
   153.40278     11.81609
   153.40556     11.81623
   153.40833     11.81637
   153.41111     11.81652
   153.41389     11.81666
   153.41667     11.81680
   153.41944     11.81695
   153.42222     11.81709
   153.42500     11.81723
   153.42778     11.81738
   153.43056     11.81752
   153.43333     11.81766
   153.43611     11.81780
   153.43889     11.81795
   153.44167     11.81809
   153.44444     11.81823
   153.44722     11.81838
   153.45000     11.81852
   153.45278     11.81866
   153.45556     11.81881
   153.45833     11.81895
   153.46111     11.81909
   153.46389     11.81924
   153.46667     11.81938
   153.46944     11.81952
   153.47222     11.81966
   153.47500     11.81981
   153.47778     11.81995
   153.48056     11.82009
   153.48333     11.82024
   153.48611     11.82038
   153.48889     11.82052
   153.49167     11.82067
   153.49444     11.82081
   153.49722     11.82095
   153.50000     11.82110
   153.50278     11.82124
   153.50556     11.82138
   153.50833     11.82152
   153.51111     11.82167
   153.51389     11.82181
   153.51667     11.82195
   153.51944     11.82210
   153.52222     11.82224
   153.52500     11.82238
   153.52778     11.82253
   153.53056     11.82267
   153.53333     11.82281
   153.53611     11.82296
   153.53889     11.82310
   153.54167     11.82324
   153.54444     11.82338
   153.54722     11.82353
   153.55000     11.82367
   153.55278     11.82381
   153.55556     11.82396
   153.55833     11.82410
   153.56111     11.82424
   153.56389     11.82439
   153.56667     11.82453
   153.56944     11.82467
   153.57222     11.82481
   153.57500     11.82496
   153.57778     11.82510
   153.58056     11.82524
   153.58333     11.82539
   153.58611     11.82553
   153.58889     11.82567
   153.59167     11.82582
   153.59444     11.82596
   153.59722     11.82610
   153.60000     11.82625
   153.60278     11.82639
   153.60556     11.82653
   153.60833     11.82667
   153.61111     11.82682
   153.61389     11.82696
   153.61667     11.82710
   153.61944     11.82725
   153.62222     11.82739
   153.62500     11.82753
   153.62778     11.82768
   153.63056     11.82782
   153.63333     11.82796
   153.63611     11.82810
   153.63889     11.82825
   153.64167     11.82839
   153.64444     11.82853
   153.64722     11.82868
   153.65000     11.82882
   153.65278     11.82896
   153.65556     11.82911
   153.65833     11.82925
   153.66111     11.82939
   153.66389     11.82953
   153.66667     11.82968
   153.66944     11.82982
   153.67222     11.82996
   153.67500     11.83011
   153.67778     11.83025
   153.68056     11.83039
   153.68333     11.83054
   153.68611     11.83068
   153.68889     11.83082
   153.69167     11.83097
   153.69444     11.83111
   153.69722     11.83125
   153.70000     11.83139
   153.70278     11.83154
   153.70556     11.83168
   153.70833     11.83182
   153.71111     11.83197
   153.71389     11.83211
   153.71667     11.83225
   153.71944     11.83240
   153.72222     11.83254
   153.72500     11.83268
   153.72778     11.83282
   153.73056     11.83297
   153.73333     11.83311
   153.73611     11.83325
   153.73889     11.83340
   153.74167     11.83354
   153.74444     11.83368
   153.74722     11.83383
   153.75000     11.83397
   153.75278     11.83411
   153.75556     11.83425
   153.75833     11.83440
   153.76111     11.83454
   153.76389     11.83468
   153.76667     11.83483
   153.76944     11.83497
   153.77222     11.83511
   153.77500     11.83526
   153.77778     11.83540
   153.78056     11.83554
   153.78333     11.83568
   153.78611     11.83583
   153.78889     11.83597
   153.79167     11.83611
   153.79444     11.83626
   153.79722     11.83640
   153.80000     11.83654
   153.80278     11.83669
   153.80556     11.83683
   153.80833     11.83697
   153.81111     11.83711
   153.81389     11.83726
   153.81667     11.83740
   153.81944     11.83754
   153.82222     11.83769
   153.82500     11.83783
   153.82778     11.83797
   153.83056     11.83812
   153.83333     11.83826
   153.83611     11.83840
   153.83889     11.83854
   153.84167     11.83869
   153.84444     11.83883
   153.84722     11.83897
   153.85000     11.83912
   153.85278     11.83926
   153.85556     11.83940
   153.85833     11.83955
   153.86111     11.83969
   153.86389     11.83983
   153.86667     11.83997
   153.86944     11.84012
   153.87222     11.84026
   153.87500     11.84040
   153.87778     11.84055
   153.88056     11.84069
   153.88333     11.84083
   153.88611     11.84098
   153.88889     11.84112
   153.89167     11.84126
   153.89444     11.84140
   153.89722     11.84155
   153.90000     11.84169
   153.90278     11.84183
   153.90556     11.84198
   153.90833     11.84212
   153.91111     11.84226
   153.91389     11.84241
   153.91667     11.84255
   153.91944     11.84269
   153.92222     11.84283
   153.92500     11.84298
   153.92778     11.84312
   153.93056     11.84326
   153.93333     11.84341
   153.93611     11.84355
   153.93889     11.84369
   153.94167     11.84384
   153.94444     11.84398
   153.94722     11.84412
   153.95000     11.84426
   153.95278     11.84441
   153.95556     11.84455
   153.95833     11.84469
   153.96111     11.84484
   153.96389     11.84498
   153.96667     11.84512
   153.96944     11.84527
   153.97222     11.84541
   153.97500     11.84555
   153.97778     11.84569
   153.98056     11.84584
   153.98333     11.84598
   153.98611     11.84612
   153.98889     11.84627
   153.99167     11.84641
   153.99444     11.84655
   153.99722     11.84669
   154.00000     11.84684
   154.00278     11.84698
   154.00556     11.84712
   154.00833     11.84727
   154.01111     11.84741
   154.01389     11.84755
   154.01667     11.84770
   154.01944     11.84784
   154.02222     11.84798
   154.02500     11.84812
   154.02778     11.84827
   154.03056     11.84841
   154.03333     11.84855
   154.03611     11.84870
   154.03889     11.84884
   154.04167     11.84898
   154.04444     11.84913
   154.04722     11.84927
   154.05000     11.84941
   154.05278     11.84955
   154.05556     11.84970
   154.05833     11.84984
   154.06111     11.84998
   154.06389     11.85013
   154.06667     11.85027
   154.06944     11.85041
